-0.0142172	-0.303756	0.457258	
0.0130776	-0.29454	0.454285	
0.0318752	-0.273464	0.447863	
-0.0154725	-0.302251	0.46189	
0.00843096	-0.28897	0.47143	
0.0250823	-0.26532	0.472927	
-0.0189828	-0.300906	0.465231	
-0.00456292	-0.283988	0.483796	
0.00608647	-0.258038	0.491005	
-0.0238075	-0.30008	0.466385	
-0.0224223	-0.280931	0.488069	
-0.0200222	-0.253568	0.497252	
-0.0286538	-0.299995	0.465044	
-0.0403618	-0.280616	0.483105	
-0.046248	-0.253109	0.489995	
-0.0322232	-0.300674	0.461567	
-0.0535745	-0.283129	0.470233	
-0.0655637	-0.256782	0.471178	
-0.0335593	-0.301934	0.456885	
-0.0585201	-0.287796	0.452903	
-0.0727937	-0.263605	0.445843	
-0.032304	-0.303439	0.452254	
-0.0538734	-0.293367	0.435758	
-0.0660007	-0.271748	0.420779	
-0.04049	-0.267318	0.527544	
-0.0121438	-0.265422	0.521915	
0.00977247	-0.253414	0.507277	
-0.0412832	-0.263624	0.530864	
-0.0150799	-0.251749	0.534203	
0.00548023	-0.233425	0.525241	
-0.044373	-0.260287	0.533011	
-0.0265175	-0.239396	0.542151	
-0.0112405	-0.215367	0.53686	
-0.0489316	-0.258201	0.53341	
-0.043392	-0.231674	0.543628	
-0.0359093	-0.204078	0.539019	
-0.0537375	-0.257925	0.531954	
-0.0611818	-0.230651	0.538239	
-0.0619163	-0.202582	0.531141	
-0.057503	-0.259532	0.529033	
-0.0751202	-0.236601	0.527427	
-0.0822929	-0.21128	0.515336	
-0.059219	-0.262593	0.52543	
-0.0814724	-0.24793	0.514091	
-0.0915792	-0.227842	0.495839	
-0.0584258	-0.266286	0.522111	
-0.0785363	-0.261603	0.501802	
-0.0872869	-0.247831	0.477874	
-0.0572659	-0.198246	0.571198	
-0.0292629	-0.204116	0.566707	
-0.00617614	-0.204355	0.549222	
-0.0572742	-0.193352	0.572357	
-0.0292938	-0.186001	0.570997	
-0.00622123	-0.177872	0.555493	
-0.05965	-0.188923	0.572538	
-0.0380883	-0.169607	0.571667	
-0.019078	-0.153905	0.556473	
-0.0637568	-0.186146	0.571693	
-0.0532901	-0.159326	0.568539	
-0.0413015	-0.138876	0.5519	
-0.068494	-0.185764	0.570048	
-0.0708257	-0.157914	0.56245	
-0.0669369	-0.136812	0.542999	
-0.0725924	-0.187881	0.568044	
-0.0859966	-0.165749	0.555032	
-0.0891152	-0.148266	0.532154	
-0.0749538	-0.191929	0.566218	
-0.0947377	-0.180732	0.548273	
-0.101894	-0.170169	0.522273	
-0.0749455	-0.196822	0.565059	
-0.0947069	-0.198847	0.543983	
-0.101849	-0.196652	0.516002	
-0.000828395	-0.303401	0.45646	
0.0236698	-0.293895	0.444283	
0.03883	-0.272667	0.4317	
-0.000448014	-0.301862	0.461232	
0.0250778	-0.288198	0.461951	
0.0408885	-0.264339	0.457528	
-0.00262539	-0.300523	0.465563	
0.0170179	-0.28324	0.477983	
0.0291056	-0.257091	0.480965	
-0.00677711	-0.299742	0.468292	
0.00164962	-0.280349	0.488083	
0.00663874	-0.252864	0.495731	
-0.0117907	-0.299728	0.468687	
-0.0169091	-0.280299	0.489546	
-0.0204922	-0.252792	0.49787	
-0.0163228	-0.300486	0.466643	
-0.0336854	-0.283105	0.48198	
-0.0450175	-0.256893	0.486809	
-0.019159	-0.301812	0.462708	
-0.0441841	-0.288013	0.467411	
-0.0603657	-0.264069	0.46551	
-0.0195394	-0.303351	0.457935	
-0.0455921	-0.29371	0.449744	
-0.0624241	-0.272397	0.439683	
-0.00204489	-0.266533	0.531275	
0.0226419	-0.264361	0.516287	
0.0380598	-0.25225	0.49497	
-0.00171069	-0.262814	0.534644	
0.023879	-0.250595	0.528757	
0.0398684	-0.232125	0.513201	
-0.00393007	-0.259491	0.537697	
0.0156636	-0.238294	0.540062	
0.0278582	-0.214144	0.529726	
-0.00810837	-0.257455	0.539618	
0.000196941	-0.230757	0.54717	
0.00524748	-0.203124	0.540119	
-0.013126	-0.25725	0.53989	
-0.0183767	-0.230001	0.548179	
-0.0219053	-0.20202	0.541593	
-0.0176385	-0.258933	0.538442	
-0.0350805	-0.23623	0.542817	
-0.0463246	-0.211126	0.533754	
-0.0204368	-0.262052	0.53566	
-0.0454387	-0.247775	0.532521	
-0.0614673	-0.228003	0.518703	
-0.020771	-0.265771	0.532291	
-0.0466758	-0.261541	0.52005	
-0.0632759	-0.248128	0.500472	
-0.00391545	-0.197205	0.577623	
0.0209523	-0.202791	0.563869	
0.0366781	-0.202942	0.539549	
-0.00359955	-0.192299	0.578686	
0.0221216	-0.184633	0.567803	
0.0383876	-0.176396	0.545301	
-0.0058356	-0.187897	0.579642	
0.0138445	-0.168337	0.571341	
0.0262873	-0.152574	0.550473	
-0.0100244	-0.185178	0.580234	
-0.00166115	-0.158271	0.573535	
0.00361944	-0.137858	0.55368	
-0.0150437	-0.18487	0.580305	
-0.0202407	-0.157131	0.573797	
-0.023542	-0.136192	0.554063	
-0.0195484	-0.187056	0.579835	
-0.0369157	-0.165223	0.572056	
-0.0479193	-0.148022	0.551518	
-0.0223316	-0.19115	0.57895	
-0.0472182	-0.180379	0.56878	
-0.0629805	-0.170178	0.546728	
-0.0226475	-0.196056	0.577887	
-0.0483875	-0.198537	0.564845	
-0.06469	-0.196723	0.540976	
0.0114754	-0.302896	0.451132	
0.0301974	-0.293231	0.431261	
0.0398325	-0.27196	0.414129	
0.0134405	-0.301302	0.455478	
0.0374718	-0.287331	0.447349	
0.050467	-0.263334	0.437649	
0.0128541	-0.299943	0.460284	
0.0353012	-0.282298	0.465141	
0.0472937	-0.255978	0.463658	
0.00987329	-0.299182	0.464263	
0.024267	-0.279482	0.479868	
0.0311628	-0.251861	0.485187	
0.00529669	-0.299224	0.466347	
0.007326	-0.279636	0.487584	
0.00639672	-0.252086	0.496468	
0.000350658	-0.300057	0.46598	
-0.0109826	-0.28272	0.486223	
-0.0203686	-0.256595	0.494478	
-0.00363953	-0.301458	0.463258	
-0.0257529	-0.287907	0.476148	
-0.0419614	-0.264177	0.479749	
-0.00560471	-0.303052	0.458912	
-0.0330274	-0.293807	0.460059	
-0.052596	-0.272802	0.456229	
0.0353459	-0.265253	0.521639	
0.0533929	-0.262949	0.499105	
0.060421	-0.250884	0.473731	
0.036756	-0.261495	0.524668	
0.0586125	-0.249037	0.51032	
0.0680517	-0.230546	0.490127	
0.0356646	-0.258166	0.528277	
0.0545725	-0.236716	0.523678	
0.0621456	-0.212534	0.509655	
0.0323641	-0.25616	0.531498	
0.0423553	-0.229287	0.535599	
0.0442852	-0.201673	0.527082	
0.027739	-0.256012	0.533467	
0.0252345	-0.22874	0.542889	
0.0192563	-0.200874	0.53774	
0.0230284	-0.257763	0.533658	
0.00779765	-0.235223	0.543595	
-0.00623471	-0.210351	0.538772	
0.0194947	-0.260944	0.532019	
-0.00528312	-0.246998	0.537527	
-0.0253575	-0.227564	0.529901	
0.0180846	-0.264702	0.528989	
-0.0105028	-0.260909	0.526312	
-0.0329882	-0.247902	0.513506	
0.048399	-0.195465	0.565424	
0.0671517	-0.200902	0.544034	
0.0736241	-0.201125	0.515805	
0.0489866	-0.190545	0.566286	
0.069327	-0.18269	0.547224	
0.076804	-0.174501	0.520469	
0.047147	-0.186159	0.567922	
0.0625172	-0.166457	0.553281	
0.0668488	-0.15077	0.529324	
0.043373	-0.183484	0.569895	
0.0485471	-0.156553	0.560582	
0.0464259	-0.136291	0.539997	
0.0386759	-0.183234	0.571675	
0.03116	-0.15563	0.56717	
0.0210076	-0.134942	0.549628	
0.0343142	-0.185478	0.572785	
0.0150146	-0.163937	0.57128	
-0.00259526	-0.147085	0.555637	
0.0314568	-0.189615	0.572928	
0.00443726	-0.179247	0.571811	
